productId,title,category,matched_keyword,forecast_score
P9310,Mid-rise Beige Hoodie,hoodie,top,2.0
P9300,High-waisted Printed Crop Top,crop top,top,2.0
P9295,Summer Leather Heels,heels,top,2.0
P9280,Fall Navy Crop Top,crop top,top,2.0
P8955,Minimalist Longline Crop Top,crop top,top,2.0
P8949,Mid-rise Navy Windbreaker,windbreaker,top,2.0
P9237,Summer Unisex Coat,coat,top,2.0
P9223,Spring Olive Tank Top,tank top,top,2.0
P9982,Longline Cropped Crop Top,crop top,top,2.0
P9524,Black Sleeveless Crop Top,crop top,top,2.0
P9520,Wool Longline Tank Top,tank top,top,2.0
P9509,Sleeveless Spring Tank Top,tank top,top,2.0
P9505,Minimalist Minimalist Crop Top,crop top,top,2.0
P9487,Cropped Longline Crop Top,crop top,top,2.0
P9475,Denim High-waisted Tank Top,tank top,top,2.0
P9471,Fall New Crop Top,crop top,top,2.0
P9465,Low-rise Minimalist Crop Top,crop top,top,2.0
P9457,Oversized Cotton Boots,boots,top,2.0
P9446,White Denim Crop Top,crop top,top,2.0
P9437,Cropped Summer Crop Top,crop top,top,2.0
P9082,Floral Vintage Crop Top,crop top,top,2.0
P9081,Winter Men Crop Top,crop top,top,2.0
P9396,Plus Size High-waisted Tank Top,tank top,top,2.0
P9394,Floral Printed Crop Top,crop top,top,2.0
P10111,Petite Plus Size Crop Top,crop top,top,2.0
P9727,Plaid Wool Crop Top,crop top,top,2.0
P9717,Cotton Vintage Tank Top,tank top,top,2.0
P9703,New Slim Fit Shorts,shorts,top,2.0
P9698,Petite Low-rise Tank Top,tank top,top,2.0
P9693,Cotton Wool Tank Top,tank top,top,2.0
P9676,Mid-rise Men Boots,boots,top,2.0
P9667,Fitted Vintage Tank Top,tank top,top,2.0
P9642,Printed Men Tank Top,tank top,top,2.0
P9641,Fitted Trendy Tank Top,tank top,top,2.0
P9614,Leather Beige Tank Top,tank top,top,2.0
P9606,Floral Solid Crop Top,crop top,top,2.0
P9256,Unisex Minimalist Crop Top,crop top,top,2.0
P9243,Organic Mid-rise Windbreaker,windbreaker,top,2.0
P9540,Mid-rise Wool Crop Top,crop top,top,2.0
P9538,Cotton Organic Crop Top,crop top,top,2.0
P10288,Trendy Denim Crop Top,crop top,top,2.0
P9969,Floral Fall Crop Top,crop top,top,2.0
P9966,Cropped Floral Crop Top,crop top,top,2.0
P9965,Cropped Wool Crop Top,crop top,top,2.0
P9956,High-waisted Cropped Tank Top,tank top,top,2.0
P9949,Low-rise Leather Tank Top,tank top,top,2.0
P9920,Cotton New Tank Top,tank top,top,2.0
P9917,Petite Printed Crop Top,crop top,top,2.0
P9865,Denim Black Crop Top,crop top,top,2.0
P9843,Printed Winter T-shirt,t-shirt,top,2.0
P9833,Wool Minimalist Loafer,loafer,top,2.0
P9824,Unisex Cropped Tank Top,tank top,top,2.0
P9418,Organic Minimalist Crop Top,crop top,top,2.0
P9403,Fitted Men Crop Top,crop top,top,2.0
P9803,Winter Low-rise Tank Top,tank top,top,2.0
P9770,Floral Men Crop Top,crop top,top,2.0
P10422,New Oversized Loafer,loafer,top,2.0
P10110,Leather Beige Jacket,jacket,top,2.0
P10107,White Black Crop Top,crop top,top,2.0
P10083,Striped Vintage Crop Top,crop top,top,2.0
P10082,Summer Printed Shirt,shirt,top,2.0
P10075,Denim Sleeveless Tank Top,tank top,top,2.0
P10071,Loose Black Tank Top,tank top,top,2.0
P10070,Vintage Plaid Crop Top,crop top,top,2.0
P10068,Unisex Denim Tank Top,tank top,top,2.0
P10052,Summer Denim Crop Top,crop top,top,2.0
P10043,Spring Linen Crop Top,crop top,top,2.0
P10025,Slim Fit Oversized Crop Top,crop top,top,2.0
P9581,Men Navy Windbreaker,windbreaker,top,2.0
P9572,Petite Plaid Crop Top,crop top,top,2.0
P9987,Petite Floral Tank Top,tank top,top,2.0
P9985,Summer Organic Crop Top,crop top,top,2.0
P10634,Winter Cropped Crop Top,crop top,top,2.0
P10287,Slim Fit High-waisted Tank Top,tank top,top,2.0
P10279,Trendy Spring Tank Top,tank top,top,2.0
P10273,White Minimalist Sneakers,sneakers,top,2.0
P10271,Oversized Navy Tank Top,tank top,top,2.0
P10267,Women Unisex Tank Top,tank top,top,2.0
P10256,Trendy Navy Crop Top,crop top,top,2.0
P10244,Denim Organic Tank Top,tank top,top,2.0
P10238,Organic Striped Tank Top,tank top,top,2.0
P10222,Vintage Black Crop Top,crop top,top,2.0
P10194,Oversized Cotton Crop Top,crop top,top,2.0
P10167,Winter Men Crop Top,crop top,top,2.0
P9812,Fall Unisex Crop Top,crop top,top,2.0
P9807,Slim Fit Minimalist Crop Top,crop top,top,2.0
P10132,Petite High-waisted Tank Top,tank top,top,2.0
P10121,Low-rise Spring Tank Top,tank top,top,2.0
P10789,Slim Fit Petite Crop Top,crop top,top,2.0
P10420,Solid Fitted Tank Top,tank top,top,2.0
P10388,Plus Size Cotton Tank Top,tank top,top,2.0
P10382,Oversized Solid Tank Top,tank top,top,2.0
P10370,Loose Striped Tank Top,tank top,top,2.0
P10363,Printed Cropped Tank Top,tank top,top,2.0
P10350,Plaid Petite Crop Top,crop top,top,2.0
P10343,Sleeveless Minimalist Tank Top,tank top,top,2.0
P10339,Navy Sleeveless Tank Top,tank top,top,2.0
P10338,Cotton Petite Loafer,loafer,top,2.0
P10329,Vintage Sleeveless Tank Top,tank top,top,2.0
P10321,Spring Slim Fit Tank Top,tank top,top,2.0
P10017,Oversized Black Cardigan,cardigan,top,2.0
P9997,Cropped Printed Tank Top,tank top,top,2.0
P10295,Minimalist Mid-rise Jeans,jeans,top,2.0
P10291,Organic High-waisted Boots,boots,top,2.0
P10948,Fall Fitted Blouse,blouse,top,2.0
P10631,Fall White Crop Top,crop top,top,2.0
P10606,Women Unisex Tank Top,tank top,top,2.0
P10600,Unisex Winter Crop Top,crop top,top,2.0
P10592,Navy Black Tank Top,tank top,top,2.0
P10579,Minimalist Denim Tank Top,tank top,top,2.0
P10543,New White Crop Top,crop top,top,2.0
P10524,Unisex Beige Tank Top,tank top,top,2.0
P10498,Navy High-waisted Tank Top,tank top,top,2.0
P10474,Cotton Organic Tank Top,tank top,top,2.0
P10471,Loose Oversized Shorts,shorts,top,2.0
P10465,Winter Women Crop Top,crop top,top,2.0
P10160,Longline Loose Crop Top,crop top,top,2.0
P10135,Beige Organic Tank Top,tank top,top,2.0
P10450,Cropped Leather Crop Top,crop top,top,2.0
P10449,Summer Unisex Slides,slides,top,2.0
P10788,Petite Oversized Crop Top,crop top,top,2.0
P10785,Loose Oversized Tank Top,tank top,top,2.0
P10762,Leather Minimalist Tank Top,tank top,top,2.0
P10751,Fall Solid Tank Top,tank top,top,2.0
P10749,Loose Oversized Crop Top,crop top,top,2.0
P10727,Trendy Cropped Tank Top,tank top,top,2.0
P10716,Plaid Fitted Tank Top,tank top,top,2.0
P10710,Denim Plaid Cardigan,cardigan,top,2.0
P10687,Floral Minimalist Tank Top,tank top,top,2.0
P10684,Mid-rise Fall Jacket,jacket,top,2.0
P10682,Cropped Navy Tank Top,tank top,top,2.0
P10311,New Printed Crop Top,crop top,top,2.0
P10302,Cotton Trendy Crop Top,crop top,top,2.0
P10657,Petite Wool Crop Top,crop top,top,2.0
P10637,Cropped Organic Tank Top,tank top,top,2.0
P10946,Olive Women Crop Top,crop top,top,2.0
P10941,Trendy Linen Tank Top,tank top,top,2.0
P10909,Organic Spring Crop Top,crop top,top,2.0
P10908,New Tall Tank Top,tank top,top,2.0
P10904,Oversized Trendy Crop Top,crop top,top,2.0
P10890,Men Low-rise Tank Top,tank top,top,2.0
P10886,Beige Loose Tank Top,tank top,top,2.0
P10862,White Unisex Tank Top,tank top,top,2.0
P10858,Minimalist White Tank Top,tank top,top,2.0
P10843,Longline Plaid Crop Top,crop top,top,2.0
P10838,Olive Unisex Crop Top,crop top,top,2.0
P10457,Plaid Petite Crop Top,crop top,top,2.0
P10453,Trendy Printed Tank Top,tank top,top,2.0
P10807,Denim Vintage Tank Top,tank top,top,2.0
P10794,Summer Minimalist Pants,pants,top,2.0
P10674,Vintage Navy Tank Top,tank top,top,2.0
P10671,Low-rise Petite Romper,romper,top,2.0
P1193,Beige Sleeveless Crop Top,crop top,top,2.0
P1179,White Men Tank Top,tank top,top,2.0
P1176,Striped Fall Skirt,skirt,top,2.0
P1170,Organic Fitted Crop Top,crop top,top,2.0
P1154,Low-rise Winter Sneakers,sneakers,top,2.0
P1153,Cropped Plaid Tank Top,tank top,top,2.0
P1129,Leather High-waisted Romper,romper,top,2.0
P1123,Solid Winter Crop Top,crop top,top,2.0
P1104,Slim Fit Beige Crop Top,crop top,top,2.0
P1098,Cotton Slim Fit Tank Top,tank top,top,2.0
P1015,Cotton Fitted Tank Top,tank top,top,2.0
P1001,Solid Denim Tank Top,tank top,top,2.0
P1856,Linen Cropped Tank Top,tank top,top,2.0
P1480,Vintage Leather Crop Top,crop top,top,2.0
P1476,Petite Denim Tank Top,tank top,top,2.0
P1475,Sleeveless Minimalist Coat,coat,top,2.0
P1452,Fall Oversized Tank Top,tank top,top,2.0
P1427,Oversized Printed Tank Top,tank top,top,2.0
P1398,Sleeveless Vintage Tank Top,tank top,top,2.0
P1390,Black Printed Tank Top,tank top,top,2.0
P1359,Petite Printed Crop Top,crop top,top,2.0
P1351,Plaid Men Tank Top,tank top,top,2.0
P1348,Cotton Plaid Crop Top,crop top,top,2.0
P1318,Oversized Solid Sweater,sweater,top,2.0
P10882,Men Beige Bomber Jacket,bomber jacket,bomber,1.91
P10902,Minimalist Navy Bomber Jacket,bomber jacket,bomber,1.91
P10949,Black Loose Bomber Jacket,bomber jacket,bomber,1.91
P9890,Longline Fall Bomber Jacket,bomber jacket,bomber,1.91
P9882,Slim Fit Linen Bomber Jacket,bomber jacket,bomber,1.91
P9827,Minimalist Spring Bomber Jacket,bomber jacket,bomber,1.91
P9819,Fitted White Bomber Jacket,bomber jacket,bomber,1.91
P10496,Loose Fitted Bomber Jacket,bomber jacket,bomber,1.91
P10464,Loose Longline Bomber Jacket,bomber jacket,bomber,1.91
P10461,Winter Sleeveless Bomber Jacket,bomber jacket,bomber,1.91
P10439,Unisex Fitted Bomber Jacket,bomber jacket,bomber,1.91
P10417,Printed Plaid Bomber Jacket,bomber jacket,bomber,1.91
P10398,Navy Plaid Bomber Jacket,bomber jacket,bomber,1.91
P10395,Cropped Petite Blouse,blouse,bomber,1.91
P10374,Unisex Minimalist Pants,pants,bomber,1.91
P10357,Tall Navy Pants,pants,bomber,1.91
P10347,Fall High-waisted Jacket,jacket,bomber,1.91
P10335,Solid Striped Pants,pants,bomber,1.91
P9452,Women Slim Fit Bomber Jacket,bomber jacket,bomber,1.91
P1067,Organic Black Bomber Jacket,bomber jacket,bomber,1.91
P2413,Printed New Bomber Jacket,bomber jacket,bomber,1.91
P1734,Solid Spring Bomber Jacket,bomber jacket,bomber,1.91
P1714,Petite Floral Bomber Jacket,bomber jacket,bomber,1.91
P1709,Black Cropped Bomber Jacket,bomber jacket,bomber,1.91
P1697,Floral Summer Bomber Jacket,bomber jacket,bomber,1.91
P1649,Cotton Minimalist Bomber Jacket,bomber jacket,bomber,1.91
P1624,Unisex Beige Bomber Jacket,bomber jacket,bomber,1.91
P1607,Leather Fitted Bomber Jacket,bomber jacket,bomber,1.91
P1603,Cotton New Bomber Jacket,bomber jacket,bomber,1.91
P1599,Fall New Bomber Jacket,bomber jacket,bomber,1.91
P1554,Floral Longline Blouse,blouse,bomber,1.91
P1531,Floral Fitted Bomber Jacket,bomber jacket,bomber,1.91
P1412,Slim Fit Loose Bomber Jacket,bomber jacket,bomber,1.91
P1735,Slim Fit Winter Bomber Jacket,bomber jacket,bomber,1.91
P2030,Tall Slim Fit Bomber Jacket,bomber jacket,bomber,1.91
P1467,Linen Black Bomber Jacket,bomber jacket,bomber,1.91
P1465,Linen Tall Romper,romper,bomber,1.91
P1446,Sleeveless Olive Leggings,leggings,bomber,1.91
P2818,Striped Fall Bomber Jacket,bomber jacket,bomber,1.91
P2020,Cotton Loose T-shirt,t-shirt,bomber,1.91
P2010,Navy Vintage Bomber Jacket,bomber jacket,bomber,1.91
P2009,High-waisted Olive Windbreaker,windbreaker,bomber,1.91
P1998,Tall Slim Fit Bomber Jacket,bomber jacket,bomber,1.91
P1985,Tall Printed Bomber Jacket,bomber jacket,bomber,1.91
P1953,Petite Summer Jumpsuit,jumpsuit,bomber,1.91
P1931,Olive Organic Shirt,shirt,bomber,1.91
P1926,Printed Low-rise Bomber Jacket,bomber jacket,bomber,1.91
P1908,Cotton Mid-rise Bomber Jacket,bomber jacket,bomber,1.91
P1905,Black Olive Bomber Jacket,bomber jacket,bomber,1.91
P1900,Minimalist Floral Bomber Jacket,bomber jacket,bomber,1.91
P1097,Oversized Summer Bomber Jacket,bomber jacket,bomber,1.91
P1778,Trendy Trendy Bomber Jacket,bomber jacket,bomber,1.91
P1742,Striped Beige Bomber Jacket,bomber jacket,bomber,1.91
P1740,High-waisted Petite Loafer,loafer,bomber,1.91
P3281,White Olive Bomber Jacket,bomber jacket,bomber,1.91
P2412,Plaid Solid Bomber Jacket,bomber jacket,bomber,1.91
P2403,Spring Solid Bomber Jacket,bomber jacket,bomber,1.91
P2399,Winter Plaid Bomber Jacket,bomber jacket,bomber,1.91
P2397,Denim Oversized Bomber Jacket,bomber jacket,bomber,1.91
P2359,Tall Longline Bomber Jacket,bomber jacket,bomber,1.91
P2304,Denim Black Bomber Jacket,bomber jacket,bomber,1.91
P2233,Women Tall Parka,parka,bomber,1.91
P2230,Oversized Leather Bomber Jacket,bomber jacket,bomber,1.91
P2203,Slim Fit Minimalist Bomber Jacket,bomber jacket,bomber,1.91
P2164,White Cropped Bomber Jacket,bomber jacket,bomber,1.91
P2144,Striped Low-rise Bomber Jacket,bomber jacket,bomber,1.91
P1498,Striped Winter Bomber Jacket,bomber jacket,bomber,1.91
P2086,Mid-rise Cropped Bomber Jacket,bomber jacket,bomber,1.91
P2062,Summer Leather Bomber Jacket,bomber jacket,bomber,1.91
P2038,Striped Oversized Bomber Jacket,bomber jacket,bomber,1.91
P3684,Wool Winter Jeans,jeans,bomber,1.91
P2784,Women High-waisted Bomber Jacket,bomber jacket,bomber,1.91
P2766,Summer Fall Sandals,sandals,bomber,1.91
P2721,Loose Striped Bomber Jacket,bomber jacket,bomber,1.91
P2707,Black High-waisted Bomber Jacket,bomber jacket,bomber,1.91
P2677,Petite Low-rise Bomber Jacket,bomber jacket,bomber,1.91
P2672,New New Bomber Jacket,bomber jacket,bomber,1.91
P2651,Striped Leather Bomber Jacket,bomber jacket,bomber,1.91
P2588,High-waisted Low-rise Bomber Jacket,bomber jacket,bomber,1.91
P2571,Organic Oversized Bomber Jacket,bomber jacket,bomber,1.91
P2554,Plaid Winter Bomber Jacket,bomber jacket,bomber,1.91
P2533,Unisex Fall Bomber Jacket,bomber jacket,bomber,1.91
P1851,Summer Black Bomber Jacket,bomber jacket,bomber,1.91
P2478,Beige Linen Bomber Jacket,bomber jacket,bomber,1.91
P2468,Cotton Mid-rise Bomber Jacket,bomber jacket,bomber,1.91
P2432,Loose Longline Bomber Jacket,bomber jacket,bomber,1.91
P3944,Fitted Beige Cardigan,cardigan,bomber,1.91
P3230,Vintage Organic Bomber Jacket,bomber jacket,bomber,1.91
P3160,Solid Beige Bomber Jacket,bomber jacket,bomber,1.91
P3117,Leather Solid Jumpsuit,jumpsuit,bomber,1.91
P3089,White New Bomber Jacket,bomber jacket,bomber,1.91
P3069,Men Trendy Bomber Jacket,bomber jacket,bomber,1.91
P3058,Slim Fit Men Coat,coat,bomber,1.91
P3052,Wool Petite Bomber Jacket,bomber jacket,bomber,1.91
P3051,Wool High-waisted Bomber Jacket,bomber jacket,bomber,1.91
P3043,Wool Solid Bomber Jacket,bomber jacket,bomber,1.91
P3018,Linen Oversized Bomber Jacket,bomber jacket,bomber,1.91
P3007,Low-rise Leather Bomber Jacket,bomber jacket,bomber,1.91
P2122,Sleeveless Sleeveless Bomber Jacket,bomber jacket,bomber,1.91
P2902,Printed White Trench Coat,trench coat,bomber,1.91
P2852,Slim Fit Women Bomber Jacket,bomber jacket,bomber,1.91
P2837,Floral Winter Bomber Jacket,bomber jacket,bomber,1.91
P4264,Minimalist Unisex Bomber Jacket,bomber jacket,bomber,1.91
P3623,Fitted Vintage Jacket,jacket,bomber,1.91
P3606,New Winter Bomber Jacket,bomber jacket,bomber,1.91
P3587,Oversized Linen Trench Coat,trench coat,bomber,1.91
P3561,Tall Vintage Bomber Jacket,bomber jacket,bomber,1.91
P3547,High-waisted Organic Bomber Jacket,bomber jacket,bomber,1.91
P3504,Fall Spring Bomber Jacket,bomber jacket,bomber,1.91
P3495,Mid-rise Cotton Bomber Jacket,bomber jacket,bomber,1.91
P3494,Tall Linen Bomber Jacket,bomber jacket,bomber,1.91
P3472,Linen Linen Bomber Jacket,bomber jacket,bomber,1.91
P3451,Vintage Plus Size Sandals,sandals,bomber,1.91
P3433,Leather Men Bomber Jacket,bomber jacket,bomber,1.91
P2480,High-waisted Tall Bomber Jacket,bomber jacket,bomber,1.91
P3349,Black Minimalist Bomber Jacket,bomber jacket,bomber,1.91
P3324,Denim Olive Bomber Jacket,bomber jacket,bomber,1.91
P3320,Summer Oversized Bomber Jacket,bomber jacket,bomber,1.91
P4591,Cotton Men Bomber Jacket,bomber jacket,bomber,1.91
P3928,Unisex Organic Bomber Jacket,bomber jacket,bomber,1.91
P3909,Black Longline Bomber Jacket,bomber jacket,bomber,1.91
P3895,Mid-rise Summer Bomber Jacket,bomber jacket,bomber,1.91
P3889,Olive Longline Tank Top,tank top,bomber,1.91
P3874,Printed Beige Bomber Jacket,bomber jacket,bomber,1.91
P3840,Olive Mid-rise Bomber Jacket,bomber jacket,bomber,1.91
P3829,Trendy Plaid Bomber Jacket,bomber jacket,bomber,1.91
P3820,Tall Linen Bomber Jacket,bomber jacket,bomber,1.91
P3811,Slim Fit Linen Jacket,jacket,bomber,1.91
P3765,Spring Mid-rise Bomber Jacket,bomber jacket,bomber,1.91
P3754,Summer Olive Bomber Jacket,bomber jacket,bomber,1.91
P2924,Fall Minimalist Bomber Jacket,bomber jacket,bomber,1.91
P3717,Men Printed Bomber Jacket,bomber jacket,bomber,1.91
P3714,Plus Size White Bomber Jacket,bomber jacket,bomber,1.91
P3691,Wool Striped Bomber Jacket,bomber jacket,bomber,1.91
P4888,Linen Vintage Bomber Jacket,bomber jacket,bomber,1.91
P4186,Navy White Bomber Jacket,bomber jacket,bomber,1.91
P4185,Minimalist Striped Bomber Jacket,bomber jacket,bomber,1.91
P4174,High-waisted High-waisted Bomber Jacket,bomber jacket,bomber,1.91
P4133,Unisex Petite Bomber Jacket,bomber jacket,bomber,1.91
P4086,Fall High-waisted Bomber Jacket,bomber jacket,bomber,1.91
P4083,Tall Cotton Jumpsuit,jumpsuit,bomber,1.91
P4079,Floral Loose Bomber Jacket,bomber jacket,bomber,1.91
P4065,High-waisted Navy Bomber Jacket,bomber jacket,bomber,1.91
P4060,Petite Oversized Loafer,loafer,bomber,1.91
P4058,Floral Navy Pants,pants,bomber,1.91
P4054,Petite Black Bomber Jacket,bomber jacket,bomber,1.91
P3369,Tall Fitted Bomber Jacket,bomber jacket,bomber,1.91
P3994,Leather Summer Shirt,shirt,bomber,1.91
P3978,Organic Vintage Bomber Jacket,bomber jacket,bomber,1.91
P3970,New Longline Bomber Jacket,bomber jacket,bomber,1.91
P5125,Plus Size Beige Bomber Jacket,bomber jacket,bomber,1.91
P4586,Leather Summer Bomber Jacket,bomber jacket,bomber,1.91
P4577,Denim Striped Bomber Jacket,bomber jacket,bomber,1.91
P4545,Petite Linen Bomber Jacket,bomber jacket,bomber,1.91
P4531,Striped Denim Bomber Jacket,bomber jacket,bomber,1.91
P4526,Floral Petite Bomber Jacket,bomber jacket,bomber,1.91
P4521,Slim Fit Vintage Jacket,jacket,bomber,1.91
P4455,Spring Slim Fit Bomber Jacket,bomber jacket,bomber,1.91
P4448,Summer Floral Bomber Jacket,bomber jacket,bomber,1.91
P4423,Wool Cotton Bomber Jacket,bomber jacket,bomber,1.91
P4352,Cotton Cotton Bomber Jacket,bomber jacket,bomber,1.91
P4325,Minimalist Floral Bomber Jacket,bomber jacket,bomber,1.91
P3740,Vintage Beige Bomber Jacket,bomber jacket,bomber,1.91
P4290,Sleeveless Minimalist Bomber Jacket,bomber jacket,bomber,1.91
P4284,Plus Size Slim Fit Pullover,pullover,bomber,1.91
P4266,Striped Black Bomber Jacket,bomber jacket,bomber,1.91
P5560,Winter Floral Bomber Jacket,bomber jacket,bomber,1.91
P4788,Spring Striped Bomber Jacket,bomber jacket,bomber,1.91
P4758,Linen Unisex Bomber Jacket,bomber jacket,bomber,1.91
P4753,Navy Plaid Bomber Jacket,bomber jacket,bomber,1.91
P4745,Loose Mid-rise Bomber Jacket,bomber jacket,bomber,1.91
P4728,Striped Navy Bomber Jacket,bomber jacket,bomber,1.91
P4715,Summer Solid Leggings,leggings,bomber,1.91
P4711,Mid-rise Mid-rise Bomber Jacket,bomber jacket,bomber,1.91
P4706,Plus Size Sleeveless Bomber Jacket,bomber jacket,bomber,1.91
P4687,Longline Striped Bomber Jacket,bomber jacket,bomber,1.91
P4658,Printed Unisex Bomber Jacket,bomber jacket,bomber,1.91
P4655,Cropped Petite Bomber Jacket,bomber jacket,bomber,1.91
P4031,Plaid Loose Bomber Jacket,bomber jacket,bomber,1.91
P4635,Organic White Bomber Jacket,bomber jacket,bomber,1.91
P4630,Denim Wool Bomber Jacket,bomber jacket,bomber,1.91
P4627,Slim Fit Linen Bomber Jacket,bomber jacket,bomber,1.91
P6081,High-waisted Low-rise Bomber Jacket,bomber jacket,bomber,1.91
P5103,Trendy Black Bomber Jacket,bomber jacket,bomber,1.91
P5083,Linen Summer Bomber Jacket,bomber jacket,bomber,1.91
P5081,Beige Fall Cardigan,cardigan,bomber,1.91
P5063,Loose Black Bomber Jacket,bomber jacket,bomber,1.91
P5055,Denim Black Bomber Jacket,bomber jacket,bomber,1.91
P5047,Tall Plus Size Bomber Jacket,bomber jacket,bomber,1.91
P5033,Fall Plaid Bomber Jacket,bomber jacket,bomber,1.91
P5031,Petite Black Bomber Jacket,bomber jacket,bomber,1.91
P5012,Organic New Bomber Jacket,bomber jacket,bomber,1.91
P5008,High-waisted Organic Bomber Jacket,bomber jacket,bomber,1.91
P5005,White Beige Bomber Jacket,bomber jacket,bomber,1.91
P4313,Low-rise Petite Bomber Jacket,bomber jacket,bomber,1.91
P4962,Spring Vintage Sneakers,sneakers,bomber,1.91
P4952,Denim Navy Bomber Jacket,bomber jacket,bomber,1.91
P4933,Printed Solid Heels,heels,bomber,1.91
P6399,Mid-rise Fitted Bomber Jacket,bomber jacket,bomber,1.91
P5519,Petite Printed Bomber Jacket,bomber jacket,bomber,1.91
P5497,Black Slim Fit Boots,boots,bomber,1.91
P5484,Olive Low-rise Bomber Jacket,bomber jacket,bomber,1.91
P5471,Beige Striped Bomber Jacket,bomber jacket,bomber,1.91
P5435,Striped Striped Bomber Jacket,bomber jacket,bomber,1.91
P5386,Plus Size High-waisted Cardigan,cardigan,bomber,1.91
P5359,Spring White Shirt,shirt,bomber,1.91
P5329,Spring Unisex Bomber Jacket,bomber jacket,bomber,1.91
P5327,Men Unisex Bomber Jacket,bomber jacket,bomber,1.91
P5319,Loose Navy Bomber Jacket,bomber jacket,bomber,1.91
P5311,Plus Size Cotton Bomber Jacket,bomber jacket,bomber,1.91
P4650,Slim Fit Tall Bomber Jacket,bomber jacket,bomber,1.91
P5236,Printed Fall T-shirt,t-shirt,bomber,1.91
P5233,Trendy Solid Bomber Jacket,bomber jacket,bomber,1.91
P5213,Trendy Plaid Bomber Jacket,bomber jacket,bomber,1.91
P6751,Unisex Fall Shorts,shorts,bomber,1.91
P6057,Organic Men Bomber Jacket,bomber jacket,bomber,1.91
P6035,Plus Size Fitted Bomber Jacket,bomber jacket,bomber,1.91
P5963,Striped Floral Bomber Jacket,bomber jacket,bomber,1.91
P5955,Loose Solid Sweater,sweater,bomber,1.91
P5935,Petite Fall Bomber Jacket,bomber jacket,bomber,1.91
